year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified
1976,ALABAMA,AL,1.0,63.0,41.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,659170,1182850.0,20210113.0,,DEMOCRAT
1976,ALABAMA,AL,1.0,63.0,41.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,504070,1182850.0,20210113.0,,REPUBLICAN
1976,ALABAMA,AL,1.0,63.0,41.0,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,9198,1182850.0,20210113.0,,OTHER
1976,ALABAMA,AL,1.0,63.0,41.0,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,False,6669,1182850.0,20210113.0,,OTHER
1976,ALABAMA,AL,1.0,63.0,41.0,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,1954,1182850.0,20210113.0,,OTHER
1976,ALABAMA,AL,1.0,63.0,41.0,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,1481,1182850.0,20210113.0,,LIBERTARIAN
1976,ALABAMA,AL,1.0,63.0,41.0,US PRESIDENT,,,True,308,1182850.0,20210113.0,,OTHER
1976,ALASKA,AK,2.0,94.0,81.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,71555,123574.0,20210113.0,,REPUBLICAN
1976,ALASKA,AK,2.0,94.0,81.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,44058,123574.0,20210113.0,,DEMOCRAT
1976,ALASKA,AK,2.0,94.0,81.0,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,6785,123574.0,20210113.0,,LIBERTARIAN
1976,ALASKA,AK,2.0,94.0,81.0,US PRESIDENT,,,True,1176,123574.0,20210113.0,,OTHER
1976,ARIZONA,AZ,4.0,86.0,61.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,418642,742719.0,20210113.0,,REPUBLICAN
1976,ARIZONA,AZ,4.0,86.0,61.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,295602,742719.0,20210113.0,,DEMOCRAT
1976,ARIZONA,AZ,4.0,86.0,61.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,19229,742719.0,20210113.0,,OTHER
1976,ARIZONA,AZ,4.0,86.0,61.0,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,7647,742719.0,20210113.0,,LIBERTARIAN
1976,ARIZONA,AZ,4.0,86.0,61.0,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,928,742719.0,20210113.0,,OTHER
1976,ARIZONA,AZ,4.0,86.0,61.0,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,564,742719.0,20210113.0,,OTHER
1976,ARIZONA,AZ,4.0,86.0,61.0,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,85,742719.0,20210113.0,,OTHER
1976,ARIZONA,AZ,4.0,86.0,61.0,US PRESIDENT,,,True,22,742719.0,20210113.0,,OTHER
1976,ARKANSAS,AR,5.0,71.0,42.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,498604,767535.0,20210113.0,,DEMOCRAT
1976,ARKANSAS,AR,5.0,71.0,42.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,267903,767535.0,20210113.0,,REPUBLICAN
1976,ARKANSAS,AR,5.0,71.0,42.0,US PRESIDENT,,INDEPENDENT,False,639,767535.0,20210113.0,,OTHER
1976,ARKANSAS,AR,5.0,71.0,42.0,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,389,767535.0,20210113.0,,OTHER
1976,CALIFORNIA,CA,6.0,93.0,71.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,3882244,7803770.0,20210113.0,,REPUBLICAN
1976,CALIFORNIA,CA,6.0,93.0,71.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,3742284,7803770.0,20210113.0,,DEMOCRAT
1976,CALIFORNIA,CA,6.0,93.0,71.0,US PRESIDENT,"MACBRIDE, ROGER",INDEPENDENT,False,56388,7803770.0,20210113.0,,OTHER
1976,CALIFORNIA,CA,6.0,93.0,71.0,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,51098,7803770.0,20210113.0,,OTHER
1976,CALIFORNIA,CA,6.0,93.0,71.0,US PRESIDENT,"WRIGHT, MARGARET",PEACE & FREEDOM,False,41731,7803770.0,20210113.0,,OTHER
1976,CALIFORNIA,CA,6.0,93.0,71.0,US PRESIDENT,"CAMEJO, PETER",INDEPENDENT,False,17259,7803770.0,20210113.0,,OTHER
1976,CALIFORNIA,CA,6.0,93.0,71.0,US PRESIDENT,"HALL, GUS",INDEPENDENT,False,12766,7803770.0,20210113.0,,OTHER
1976,COLORADO,CO,8.0,84.0,62.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,584278,1081440.0,20210113.0,,REPUBLICAN
1976,COLORADO,CO,8.0,84.0,62.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,460801,1081440.0,20210113.0,,DEMOCRAT
1976,COLORADO,CO,8.0,84.0,62.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,26047,1081440.0,20210113.0,,OTHER
1976,COLORADO,CO,8.0,84.0,62.0,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,5338,1081440.0,20210113.0,,LIBERTARIAN
1976,COLORADO,CO,8.0,84.0,62.0,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,False,2886,1081440.0,20210113.0,,OTHER
1976,COLORADO,CO,8.0,84.0,62.0,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,1122,1081440.0,20210113.0,,OTHER
1976,COLORADO,CO,8.0,84.0,62.0,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,565,1081440.0,20210113.0,,OTHER
1976,COLORADO,CO,8.0,84.0,62.0,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,403,1081440.0,20210113.0,,OTHER
1976,CONNECTICUT,CT,9.0,16.0,1.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,719261,1386355.0,20210113.0,,REPUBLICAN
1976,CONNECTICUT,CT,9.0,16.0,1.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,647895,1386355.0,20210113.0,,DEMOCRAT
1976,CONNECTICUT,CT,9.0,16.0,1.0,US PRESIDENT,SCATTERING,,False,10309,1386355.0,20210113.0,,OTHER
1976,CONNECTICUT,CT,9.0,16.0,1.0,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,7101,1386355.0,20210113.0,,OTHER
1976,CONNECTICUT,CT,9.0,16.0,1.0,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,1789,1386355.0,20210113.0,,OTHER
1976,DELAWARE,DE,10.0,51.0,11.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,122461,235642.0,20210113.0,,DEMOCRAT
1976,DELAWARE,DE,10.0,51.0,11.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,109780,235642.0,20210113.0,,REPUBLICAN
1976,DELAWARE,DE,10.0,51.0,11.0,US PRESIDENT,,NO PARTY AFFILIATION,False,2432,235642.0,20210113.0,,OTHER
1976,DELAWARE,DE,10.0,51.0,11.0,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,645,235642.0,20210113.0,,OTHER
1976,DELAWARE,DE,10.0,51.0,11.0,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,135,235642.0,20210113.0,,OTHER
1976,DELAWARE,DE,10.0,51.0,11.0,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,False,103,235642.0,20210113.0,,OTHER
1976,DELAWARE,DE,10.0,51.0,11.0,US PRESIDENT,,SOCIALIST LABOR,False,86,235642.0,20210113.0,,OTHER
1976,DISTRICT OF COLUMBIA,DC,11.0,53.0,55.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,137818,168830.0,20210113.0,,DEMOCRAT
1976,DISTRICT OF COLUMBIA,DC,11.0,53.0,55.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,27873,168830.0,20210113.0,,REPUBLICAN
1976,DISTRICT OF COLUMBIA,DC,11.0,53.0,55.0,US PRESIDENT,OTHER,,False,1656,168830.0,20210113.0,,OTHER
1976,DISTRICT OF COLUMBIA,DC,11.0,53.0,55.0,US PRESIDENT,,INDEPENDENT,False,1195,168830.0,20210113.0,,OTHER
1976,DISTRICT OF COLUMBIA,DC,11.0,53.0,55.0,US PRESIDENT,,,True,288,168830.0,20210113.0,,OTHER
1976,FLORIDA,FL,12.0,59.0,43.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,1636000,3150631.0,20210113.0,,DEMOCRAT
1976,FLORIDA,FL,12.0,59.0,43.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,1469531,3150631.0,20210113.0,,REPUBLICAN
1976,FLORIDA,FL,12.0,59.0,43.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,23643,3150631.0,20210113.0,,OTHER
1976,FLORIDA,FL,12.0,59.0,43.0,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,21325,3150631.0,20210113.0,,OTHER
1976,FLORIDA,FL,12.0,59.0,43.0,US PRESIDENT,,,True,132,3150631.0,20210113.0,,OTHER
1976,GEORGIA,GA,13.0,58.0,44.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,979409,1463152.0,20210113.0,,DEMOCRAT
1976,GEORGIA,GA,13.0,58.0,44.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,483743,1463152.0,20210113.0,,REPUBLICAN
1976,HAWAII,HI,15.0,95.0,82.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,147375,291301.0,20210113.0,,DEMOCRAT
1976,HAWAII,HI,15.0,95.0,82.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,140003,291301.0,20210113.0,,REPUBLICAN
1976,HAWAII,HI,15.0,95.0,82.0,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,3923,291301.0,20210113.0,,LIBERTARIAN
1976,IDAHO,ID,16.0,82.0,63.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,204151,340932.0,20210113.0,,REPUBLICAN
1976,IDAHO,ID,16.0,82.0,63.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,126549,340932.0,20210113.0,,DEMOCRAT
1976,IDAHO,ID,16.0,82.0,63.0,US PRESIDENT,"MADDOX, LESTER",AMERICAN,False,5935,340932.0,20210113.0,,OTHER
1976,IDAHO,ID,16.0,82.0,63.0,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,3558,340932.0,20210113.0,,LIBERTARIAN
1976,IDAHO,ID,16.0,82.0,63.0,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,739,340932.0,20210113.0,,OTHER
1976,ILLINOIS,IL,17.0,33.0,21.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,2364269,4721282.0,20210113.0,,REPUBLICAN
1976,ILLINOIS,IL,17.0,33.0,21.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,2271295,4721282.0,20210113.0,,DEMOCRAT
1976,ILLINOIS,IL,17.0,33.0,21.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,55939,4721282.0,20210113.0,,OTHER
1976,ILLINOIS,IL,17.0,33.0,21.0,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,9250,4721282.0,20210113.0,,OTHER
1976,ILLINOIS,IL,17.0,33.0,21.0,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,8057,4721282.0,20210113.0,,LIBERTARIAN
1976,ILLINOIS,IL,17.0,33.0,21.0,US PRESIDENT,,,True,4417,4721282.0,20210113.0,,OTHER
1976,ILLINOIS,IL,17.0,33.0,21.0,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,3615,4721282.0,20210113.0,,OTHER
1976,ILLINOIS,IL,17.0,33.0,21.0,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,False,2422,4721282.0,20210113.0,,OTHER
1976,ILLINOIS,IL,17.0,33.0,21.0,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,2018,4721282.0,20210113.0,,OTHER
1976,INDIANA,IN,18.0,32.0,22.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,1183958,2220362.0,20210113.0,,REPUBLICAN
1976,INDIANA,IN,18.0,32.0,22.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,1014714,2220362.0,20210113.0,,DEMOCRAT
1976,INDIANA,IN,18.0,32.0,22.0,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,14048,2220362.0,20210113.0,,OTHER
1976,INDIANA,IN,18.0,32.0,22.0,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,5695,2220362.0,20210113.0,,OTHER
1976,INDIANA,IN,18.0,32.0,22.0,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,1947,2220362.0,20210113.0,,OTHER
1976,IOWA,IA,19.0,42.0,31.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,632864,1279303.0,20210113.0,,REPUBLICAN
1976,IOWA,IA,19.0,42.0,31.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,619931,1279303.0,20210113.0,,DEMOCRAT
1976,IOWA,IA,19.0,42.0,31.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,20057,1279303.0,20210113.0,,OTHER
1976,IOWA,IA,19.0,42.0,31.0,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN PARTY OF IOWA,False,3041,1279303.0,20210113.0,,OTHER
1976,IOWA,IA,19.0,42.0,31.0,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,1454,1279303.0,20210113.0,,LIBERTARIAN
1976,IOWA,IA,19.0,42.0,31.0,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,551,1279303.0,20210113.0,,OTHER
1976,IOWA,IA,19.0,42.0,31.0,US PRESIDENT,SCATTERING,,False,509,1279303.0,20210113.0,,OTHER
1976,IOWA,IA,19.0,42.0,31.0,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,262,1279303.0,20210113.0,,OTHER
1976,IOWA,IA,19.0,42.0,31.0,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,241,1279303.0,20210113.0,,OTHER
1976,IOWA,IA,19.0,42.0,31.0,US PRESIDENT,"ZEIDLER, FRANK",SOCIALIST U.S.A.,False,233,1279303.0,20210113.0,,OTHER
1976,IOWA,IA,19.0,42.0,31.0,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,False,160,1279303.0,20210113.0,,OTHER
1976,KANSAS,KS,20.0,47.0,32.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,502752,957845.0,20210113.0,,REPUBLICAN
1976,KANSAS,KS,20.0,47.0,32.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,430421,957845.0,20210113.0,,DEMOCRAT
1976,KANSAS,KS,20.0,47.0,32.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,13185,957845.0,20210113.0,,OTHER
1976,KANSAS,KS,20.0,47.0,32.0,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,4724,957845.0,20210113.0,,OTHER
1976,KANSAS,KS,20.0,47.0,32.0,US PRESIDENT,"MACBRIDE, ROGER",INDEPENDENT,False,3242,957845.0,20210113.0,,OTHER
1976,KANSAS,KS,20.0,47.0,32.0,US PRESIDENT,"MADDOX, LESTER",CONSERVATIVE,False,2118,957845.0,20210113.0,,OTHER
1976,KANSAS,KS,20.0,47.0,32.0,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,False,1403,957845.0,20210113.0,,OTHER
1976,KENTUCKY,KY,21.0,61.0,51.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,615717,1167142.0,20210113.0,,DEMOCRAT
1976,KENTUCKY,KY,21.0,61.0,51.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,531852,1167142.0,20210113.0,,REPUBLICAN
1976,KENTUCKY,KY,21.0,61.0,51.0,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,8308,1167142.0,20210113.0,,OTHER
1976,KENTUCKY,KY,21.0,61.0,51.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,6837,1167142.0,20210113.0,,OTHER
1976,KENTUCKY,KY,21.0,61.0,51.0,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,2328,1167142.0,20210113.0,,OTHER
1976,KENTUCKY,KY,21.0,61.0,51.0,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,814,1167142.0,20210113.0,,LIBERTARIAN
1976,KENTUCKY,KY,21.0,61.0,51.0,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,510,1167142.0,20210113.0,,OTHER
1976,KENTUCKY,KY,21.0,61.0,51.0,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,426,1167142.0,20210113.0,,OTHER
1976,KENTUCKY,KY,21.0,61.0,51.0,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,350,1167142.0,20210113.0,,OTHER
1976,LOUISIANA,LA,22.0,72.0,45.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,661365,1277383.0,20210113.0,,DEMOCRAT
1976,LOUISIANA,LA,22.0,72.0,45.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,587446,1277383.0,20210113.0,,REPUBLICAN
1976,LOUISIANA,LA,22.0,72.0,45.0,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,10058,1277383.0,20210113.0,,OTHER
1976,LOUISIANA,LA,22.0,72.0,45.0,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,7417,1277383.0,20210113.0,,OTHER
1976,LOUISIANA,LA,22.0,72.0,45.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,6490,1277383.0,20210113.0,,OTHER
1976,LOUISIANA,LA,22.0,72.0,45.0,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,3134,1277383.0,20210113.0,,LIBERTARIAN
1976,LOUISIANA,LA,22.0,72.0,45.0,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,1473,1277383.0,20210113.0,,OTHER
1976,MAINE,ME,23.0,11.0,2.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,236320,482968.0,20210113.0,,REPUBLICAN
1976,MAINE,ME,23.0,11.0,2.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,232279,482968.0,20210113.0,,DEMOCRAT
1976,MAINE,ME,23.0,11.0,2.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,10874,482968.0,20210113.0,,OTHER
1976,MAINE,ME,23.0,11.0,2.0,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,False,3495,482968.0,20210113.0,,OTHER
1976,MARYLAND,MD,24.0,52.0,52.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,759612,1432273.0,20210113.0,,DEMOCRAT
1976,MARYLAND,MD,24.0,52.0,52.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,672661,1432273.0,20210113.0,,REPUBLICAN
1976,MASSACHUSETTS,MA,25.0,14.0,3.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,1429475,2547558.0,20210113.0,,DEMOCRAT
1976,MASSACHUSETTS,MA,25.0,14.0,3.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,1030276,2547558.0,20210113.0,,REPUBLICAN
1976,MASSACHUSETTS,MA,25.0,14.0,3.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,65637,2547558.0,20210113.0,,OTHER
1976,MASSACHUSETTS,MA,25.0,14.0,3.0,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,8138,2547558.0,20210113.0,,OTHER
1976,MASSACHUSETTS,MA,25.0,14.0,3.0,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,7555,2547558.0,20210113.0,,OTHER
1976,MASSACHUSETTS,MA,25.0,14.0,3.0,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,4922,2547558.0,20210113.0,,OTHER
1976,MASSACHUSETTS,MA,25.0,14.0,3.0,US PRESIDENT,SCATTERING,,False,1401,2547558.0,20210113.0,,OTHER
1976,MASSACHUSETTS,MA,25.0,14.0,3.0,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,135,2547558.0,20210113.0,,LIBERTARIAN
1976,MASSACHUSETTS,MA,25.0,14.0,3.0,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,False,19,2547558.0,20210113.0,,OTHER
1976,MICHIGAN,MI,26.0,34.0,23.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,1893742,3651590.0,20210113.0,,REPUBLICAN
1976,MICHIGAN,MI,26.0,34.0,23.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,1696714,3651590.0,20210113.0,,DEMOCRAT
1976,MICHIGAN,MI,26.0,34.0,23.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,47905,3651590.0,20210113.0,,OTHER
1976,MICHIGAN,MI,26.0,34.0,23.0,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,5407,3651590.0,20210113.0,,LIBERTARIAN
1976,MICHIGAN,MI,26.0,34.0,23.0,US PRESIDENT,"WRIGHT, MARGARET",HUMAN RIGHTS,False,3504,3651590.0,20210113.0,,OTHER
1976,MICHIGAN,MI,26.0,34.0,23.0,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,1804,3651590.0,20210113.0,,OTHER
1976,MICHIGAN,MI,26.0,34.0,23.0,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,1366,3651590.0,20210113.0,,OTHER
1976,MICHIGAN,MI,26.0,34.0,23.0,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,False,1148,3651590.0,20210113.0,,OTHER
1976,MINNESOTA,MN,27.0,41.0,33.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,1070440,1949931.0,20210113.0,,DEMOCRAT
1976,MINNESOTA,MN,27.0,41.0,33.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,819395,1949931.0,20210113.0,,REPUBLICAN
1976,MINNESOTA,MN,27.0,41.0,33.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",MCCARTHY '76,False,35490,1949931.0,20210113.0,,OTHER
1976,MINNESOTA,MN,27.0,41.0,33.0,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,13592,1949931.0,20210113.0,,OTHER
1976,MINNESOTA,MN,27.0,41.0,33.0,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,4149,1949931.0,20210113.0,,OTHER
1976,MINNESOTA,MN,27.0,41.0,33.0,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,3529,1949931.0,20210113.0,,LIBERTARIAN
1976,MINNESOTA,MN,27.0,41.0,33.0,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,1092,1949931.0,20210113.0,,OTHER
1976,MINNESOTA,MN,27.0,41.0,33.0,US PRESIDENT,"WRIGHT, MARGARET",PEOPLE'S,False,635,1949931.0,20210113.0,,OTHER
1976,MINNESOTA,MN,27.0,41.0,33.0,US PRESIDENT,"LAROUCHE, LYNDON, JR.",INTERNATIONAL DEVELOPMENT BANK,False,543,1949931.0,20210113.0,,OTHER
1976,MINNESOTA,MN,27.0,41.0,33.0,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",INDUSTRIAL GOVERNMENT PARTY,False,370,1949931.0,20210113.0,,OTHER
1976,MINNESOTA,MN,27.0,41.0,33.0,US PRESIDENT,"ZEIDLER, FRANK",SOCIALIST,False,354,1949931.0,20210113.0,,OTHER
1976,MINNESOTA,MN,27.0,41.0,33.0,US PRESIDENT,,,True,342,1949931.0,20210113.0,,OTHER
1976,MISSISSIPPI,MS,28.0,64.0,46.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,381329,768390.0,20210113.0,,DEMOCRAT
1976,MISSISSIPPI,MS,28.0,64.0,46.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,366846,768390.0,20210113.0,,REPUBLICAN
1976,MISSISSIPPI,MS,28.0,64.0,46.0,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,6678,768390.0,20210113.0,,OTHER
1976,MISSISSIPPI,MS,28.0,64.0,46.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,4074,768390.0,20210113.0,,OTHER
1976,MISSISSIPPI,MS,28.0,64.0,46.0,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,4049,768390.0,20210113.0,,OTHER
1976,MISSISSIPPI,MS,28.0,64.0,46.0,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,2805,768390.0,20210113.0,,OTHER
1976,MISSISSIPPI,MS,28.0,64.0,46.0,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,2609,768390.0,20210113.0,,LIBERTARIAN
1976,MISSOURI,MO,29.0,43.0,34.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,998387,1953600.0,20210113.0,,DEMOCRAT
1976,MISSOURI,MO,29.0,43.0,34.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,927443,1953600.0,20210113.0,,REPUBLICAN
1976,MISSOURI,MO,29.0,43.0,34.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,24029,1953600.0,20210113.0,,OTHER
1976,MISSOURI,MO,29.0,43.0,34.0,US PRESIDENT,OTHER,,False,3741,1953600.0,20210113.0,,OTHER
1976,MONTANA,MT,30.0,81.0,64.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,173703,328734.0,20210113.0,,REPUBLICAN
1976,MONTANA,MT,30.0,81.0,64.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,149259,328734.0,20210113.0,,DEMOCRAT
1976,MONTANA,MT,30.0,81.0,64.0,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,5772,328734.0,20210113.0,,OTHER
1976,NEBRASKA,NE,31.0,46.0,35.0,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,359219,606749.0,20210113.0,,REPUBLICAN
1976,NEBRASKA,NE,31.0,46.0,35.0,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,233293,606749.0,20210113.0,,DEMOCRAT
1976,NEBRASKA,NE,31.0,46.0,35.0,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,9383,606749.0,20210113.0,,OTHER
